,ANI energy,DFT energy,Phi,Psi
228,-1781915.7137910652,-1781915.7404379107,120,60
229,-1781914.4982223685,-1781914.556955043,130,60
230,-1781913.0549255996,-1781913.0650512688,140,60
231,-1781911.6410645999,-1781911.405602465,150,60
232,-1781910.1898853679,-1781909.78248646,160,60
233,-1781909.1429394756,-1781908.5819980854,170,60
234,-1781909.060836171,-1781908.4152060673,180,60
235,-1781910.0296328242,-1781909.7625316586,190,60
236,-1781912.3855149501,-1781912.0922860825,200,60
237,-1781914.883873744,-1781914.3868372245,210,60
238,-1781916.2844980466,-1781915.9063514157,220,60
239,-1781916.5524359667,-1781916.3405879715,230,60
240,-1781915.8320771365,-1781915.8133545115,240,60
241,-1781914.6708170224,-1781914.6982074257,250,60
242,-1781913.275287785,-1781913.2740746746,260,60
243,-1781911.8767702756,-1781911.6707252178,270,60
244,-1781910.4593579217,-1781910.060159402,280,60
245,-1781909.2719036809,-1781908.761465795,290,60
246,-1781908.989068429,-1781908.32860976,300,60
247,-1781909.7579834114,-1781909.2886992549,310,60
248,-1781911.7554701548,-1781911.4588152685,320,60
249,-1781914.3917334373,-1781913.9031529222,330,60
250,-1781916.1051499806,-1781915.6909274133,340,60
251,-1781916.6027386119,-1781916.3428470057,350,60
252,-1781917.1634004526,-1781917.2886292846,0,70
253,-1781916.058818134,-1781916.2346643724,10,70
254,-1781914.563457808,-1781914.6717265255,20,70
255,-1781912.987887463,-1781912.7934651684,30,70
256,-1781911.2570267818,-1781910.8682033515,40,70
257,-1781909.9458009063,-1781909.336389975,50,70
258,-1781909.6078754733,-1781908.8194476701,60,70
259,-1781910.4741073102,-1781909.8225215643,70,70
260,-1781912.8485976146,-1781912.0872032556,80,70
261,-1781915.5240948491,-1781914.678440877,90,70
262,-1781917.1858527972,-1781916.6364586884,100,70
263,-1781917.5966790274,-1781917.4834082252,110,70
264,-1781916.9616104243,-1781917.1626881333,120,70
265,-1781915.7601329654,-1781916.0368733862,130,70
266,-1781914.2790122451,-1781914.461510852,140,70
267,-1781912.7410439567,-1781912.6064673453,150,70
268,-1781911.1065512379,-1781910.7244409313,160,70
269,-1781909.869041047,-1781909.2474718825,170,70
270,-1781909.6202191133,-1781908.8479993513,180,70
271,-1781910.5572643308,-1781910.0255208793,190,70
272,-1781913.0307147582,-1781912.3120399,200,70
273,-1781915.5527509379,-1781914.7709985245,210,70
274,-1781917.1327108871,-1781916.6438633003,220,70
275,-1781917.6072112953,-1781917.481274693,230,70
276,-1781917.0217124827,-1781917.1826429346,240,70
277,-1781915.8837335492,-1781916.1321920753,250,70
278,-1781914.4955639436,-1781914.656854551,260,70
279,-1781913.0233862875,-1781912.8997025224,270,70
280,-1781911.384068174,-1781911.0618527753,280,70
281,-1781910.0486387673,-1781909.5023662306,290,70
282,-1781909.589737225,-1781908.8084662545,300,70
283,-1781910.2268290732,-1781909.546229143,310,70
284,-1781912.2592375278,-1781911.5996283945,320,70
285,-1781914.9444451781,-1781914.1684639275,330,70
286,-1781916.84154884,-1781916.3095890037,340,70
287,-1781917.6065145736,-1781917.4131899152,350,70
288,-1781918.391934336,-1781918.3703928667,0,80
289,-1781917.451067491,-1781917.3541412738,10,80
290,-1781915.3273172553,-1781915.5370620904,20,80
291,-1781912.5449817127,-1781913.1109849622,30,80
292,-1781909.8795406155,-1781910.4152042624,40,80
293,-1781907.3858029176,-1781907.8382111061,50,80
294,-1781905.1803111115,-1781905.7191116128,60,80
295,-1781910.6342281639,-1781909.8417861052,70,80
296,-1781912.8248364818,-1781912.0547610158,80,80
297,-1781915.57725904,-1781914.8279763847,90,80
298,-1781917.5127426132,-1781917.140286045,100,80
299,-1781918.4320778297,-1781918.3551443864,110,80
300,-1781918.23491219,-1781918.2576294143,120,80
301,-1781916.5877098604,-1781917.1379642598,130,80
302,-1781914.9622598803,-1781915.492069661,140,80
303,-1781913.3371129876,-1781913.4868003863,150,80
304,-1781911.749795059,-1781911.3926130189,160,80
305,-1781910.5484104764,-1781909.6773786228,170,80
306,-1781910.0636702175,-1781909.0533832023,180,80
307,-1781910.7839304458,-1781910.0813692221,190,80
308,-1781913.179015771,-1781912.3784931535,200,80
309,-1781915.7420831646,-1781915.0339877452,210,80
310,-1781917.5257249991,-1781917.2201680013,220,80
311,-1781918.4306453222,-1781918.3692633496,230,80
312,-1781918.2771087976,-1781918.2441379605,240,80
313,-1781916.6716409507,-1781917.2095003398,250,80
314,-1781915.1968929383,-1781915.6840875598,260,80
315,-1781913.660663244,-1781913.800806127,270,80
316,-1781912.0480753386,-1781911.7721934996,280,80
317,-1781910.7514142953,-1781909.988748824,290,80
318,-1781910.0912480808,-1781909.06913369,300,80
319,-1781910.4381186005,-1781909.6008224671,310,80
320,-1781912.2730489778,-1781911.5697589435,320,80
321,-1781914.9255820012,-1781914.2784663385,330,80
322,-1781917.0844336005,-1781916.7450805784,340,80
323,-1781918.291072273,-1781918.2202298497,350,80
324,-1781919.1174132058,-1781918.9106785236,0,90
325,-1781918.4520409694,-1781918.0191130633,10,90
326,-1781915.9424136195,-1781916.4904999847,20,90
327,-1781914.1736277645,-1781914.4553612592,30,90
328,-1781912.527783028,-1781912.1984606853,40,90
329,-1781911.3014727978,-1781910.2085653925,50,90
330,-1781910.5566470574,-1781909.1712294812,60,90
331,-1781910.5006746124,-1781909.724065328,70,90
332,-1781912.2735127786,-1781911.8372662321,80,90
333,-1781915.0282322105,-1781914.710694864,90,90
334,-1781917.426207229,-1781917.2545555201,100,90
335,-1781918.9279655982,-1781918.7197901418,110,90
336,-1781919.0192481708,-1781918.828035526,120,90
337,-1781918.1060259584,-1781917.801492778,130,90
338,-1781915.5299335578,-1781916.2224906886,140,90
339,-1781913.8047797086,-1781914.1888579854,150,90
340,-1781912.263537617,-1781911.9689804707,160,90
341,-1781911.1534788944,-1781910.034117759,170,90
342,-1781910.4883793143,-1781909.1433680607,180,90
343,-1781910.6268512555,-1781909.974504359,190,90
344,-1781912.6518622558,-1781912.2330364573,200,90
345,-1781915.3216492364,-1781915.0115856566,210,90
346,-1781917.5034665428,-1781917.3973766766,220,90
347,-1781918.939199528,-1781918.7520441287,230,90
348,-1781919.0270791322,-1781918.813540057,240,90
349,-1781917.4665246864,-1781917.8675067744,250,90
350,-1781915.7260099193,-1781916.4094885117,260,90
351,-1781914.1130590881,-1781914.5010439488,270,90
352,-1781912.571669651,-1781912.358663854,280,90
353,-1781911.3709858535,-1781910.3888488645,290,90
354,-1781910.6079264774,-1781909.2271405754,300,90
355,-1781910.4308830472,-1781909.5204385035,310,90
356,-1781911.69072313,-1781911.351824903,320,90
357,-1781914.2672859468,-1781914.1124900826,330,90
358,-1781916.801353548,-1781916.7870609623,340,90
359,-1781918.635369473,-1781918.5228776687,350,90
360,-1781918.9148578143,-1781918.7401841998,0,100
361,-1781917.9198021826,-1781918.2462714927,10,100
362,-1781916.4421336765,-1781917.062976878,20,100
363,-1781914.7559297977,-1781915.2268841572,30,100
364,-1781912.9800884614,-1781912.9845418031,40,100
365,-1781911.6183612857,-1781910.7930904676,50,100
366,-1781910.540280624,-1781909.3454888621,60,100
367,-1781910.255164154,-1781909.531670923,70,100
368,-1781911.6791870587,-1781911.4324598706,80,100
369,-1781914.2207801829,-1781914.2474673705,90,100
370,-1781916.793621663,-1781916.8387677427,100,100
371,-1781918.525333278,-1781918.4212211343,110,100
372,-1781918.9942271267,-1781918.6938112495,120,100
373,-1781917.5601422885,-1781918.0826170219,130,100
374,-1781916.080683714,-1781916.8388304936,140,100
375,-1781914.424745778,-1781915.0041182942,150,100
376,-1781912.6747197548,-1781912.7967282177,160,100
377,-1781911.3630161302,-1781910.6285574834,170,100
378,-1781910.4030640037,-1781909.2602730757,180,100
379,-1781910.3340417824,-1781909.7530562656,190,100
380,-1781911.986110726,-1781911.8479966442,200,100
381,-1781914.5407067635,-1781914.5914053132,210,100
382,-1781916.9374798439,-1781917.0097640743,220,100
383,-1781918.5506521997,-1781918.4593737102,230,100
384,-1781918.9949212272,-1781918.695631027,240,100
385,-1781917.6289305983,-1781918.1488820224,250,100
386,-1781916.267840826,-1781917.0101405801,260,100
387,-1781914.716795883,-1781915.2745121266,270,100
388,-1781912.9867754697,-1781913.1320065295,280,100
389,-1781911.6826935136,-1781910.9793352794,290,100
390,-1781910.6490482024,-1781909.4491534273,300,100
391,-1781910.2140339552,-1781909.3773663435,310,100
392,-1781911.1520601844,-1781910.9539211458,320,100
393,-1781913.469643486,-1781913.5988108274,330,100
394,-1781916.0728772932,-1781916.3013058787,340,100
395,-1781918.1553826528,-1781918.1622479742,350,100
396,-1781917.5955453333,-1781918.0789147161,0,110
397,-1781917.545299604,-1781918.3288517396,10,110
398,-1781917.0256618091,-1781917.789256343,20,110
399,-1781915.71824438,-1781916.3235824648,30,110
400,-1781914.707733114,-1781914.2628413525,40,110
401,-1781912.9884641788,-1781912.2523009982,50,110
402,-1781910.9962809857,-1781910.3630582253,60,110
403,-1781910.0949320057,-1781909.2819849036,70,110
404,-1781911.1218672337,-1781910.753243616,80,110
405,-1781913.263593575,-1781913.3340018291,90,110
406,-1781915.5607201587,-1781915.8284147389,100,110
407,-1781917.2398299354,-1781917.4797059195,110,110
408,-1781917.7042725508,-1781918.1895446363,120,110
409,-1781917.4884359282,-1781918.2997353,130,110
410,-1781916.8404198578,-1781917.642419126,140,110
411,-1781915.4681742846,-1781916.1293682826,150,110
412,-1781914.4295224152,-1781914.0577712564,160,110
413,-1781912.6947908509,-1781911.99941468,170,110
414,-1781910.8281019977,-1781910.155666344,180,110
415,-1781910.1922909152,-1781909.405478768,190,110
416,-1781911.3375493796,-1781911.1352086328,200,110
417,-1781913.4639704726,-1781913.670723413,210,110
418,-1781915.672974386,-1781915.9888061604,220,110
419,-1781917.241507166,-1781917.5058730645,230,110
420,-1781917.6853404313,-1781918.165887529,240,110
421,-1781917.5268801982,-1781918.3208196182,250,110
422,-1781916.991718548,-1781917.7836715085,260,110
423,-1781915.7111674584,-1781916.3797445628,270,110
424,-1781914.6288805336,-1781914.3675726836,280,110
425,-1781912.9772728384,-1781912.3102201228,290,110
426,-1781911.0534385121,-1781910.4749431643,300,110
427,-1781910.0704677526,-1781909.231282138,310,110
428,-1781910.7182385065,-1781910.308276648,320,110
429,-1781912.5469914568,-1781912.6571073597,330,110
430,-1781914.8096558563,-1781915.2275744176,340,110
431,-1781916.8159241877,-1781917.1463101362,350,110
432,-1781917.0096742127,-1781917.54333538,0,120
433,-1781917.91167916,-1781918.5629755242,10,120
434,-1781917.9410305002,-1781918.4656488048,20,120
435,-1781916.9411172715,-1781917.1811996629,30,120
436,-1781915.7794360232,-1781915.069567532,40,120
437,-1781913.6910076584,-1781912.6658924925,50,120
438,-1781911.403509245,-1781910.443128434,60,120
439,-1781910.3884399263,-1781909.0495553943,70,120
440,-1781910.940295574,-1781909.6870422687,80,120
441,-1781912.2093648831,-1781911.9456998694,90,120
442,-1781914.2993269416,-1781914.371902499,100,120
443,-1781916.0727387872,-1781916.334124624,110,120
444,-1781917.3304973757,-1781917.858345136,120,120
445,-1781918.019816193,-1781918.6386531668,130,120
446,-1781917.8187569831,-1781918.3384526344,140,120
447,-1781916.8906955428,-1781916.9384162473,150,120
448,-1781915.4022438724,-1781914.7615231313,160,120
449,-1781913.318838525,-1781912.3330614674,170,120
450,-1781911.1617414088,-1781910.1623806956,180,120
451,-1781910.4028334888,-1781908.9686066722,190,120
452,-1781910.6284698348,-1781909.9891253298,200,120
453,-1781912.3350829438,-1781912.2304009176,210,120
454,-1781914.2749350097,-1781914.482908925,220,120
455,-1781915.930687093,-1781916.2743229712,230,120
456,-1781917.1573555644,-1781917.7059858358,240,120
457,-1781917.9678430008,-1781918.5795417742,250,120
458,-1781917.9365101329,-1781918.476065462,260,120
459,-1781916.9269715005,-1781917.2557477881,270,120
460,-1781915.7692640284,-1781915.211761179,280,120
461,-1781913.800223738,-1781912.8664445202,290,120
462,-1781911.5324763905,-1781910.6728596524,300,120
463,-1781910.4154159531,-1781909.1714177341,310,120
464,-1781910.7545859818,-1781909.330491386,320,120
465,-1781911.554234324,-1781911.263722573,330,120
466,-1781913.5521030137,-1781913.7079974755,340,120
467,-1781915.5680581487,-1781915.839270653,350,120
468,-1781916.9173801253,-1781917.2551202788,0,130
469,-1781918.2797266059,-1781918.6724759273,10,130
470,-1781918.5909599778,-1781918.7635275521,20,130
471,-1781917.6347945281,-1781917.4413023398,30,130
472,-1781915.9759411982,-1781915.0420198662,40,130
473,-1781913.4394502526,-1781912.1913698283,50,130
474,-1781911.0120053678,-1781909.5656191858,60,130
475,-1781909.906592328,-1781907.993331448,70,130
476,-1781910.2555509263,-1781908.327166488,80,130
477,-1781911.4070160652,-1781910.4062308772,90,130
478,-1781913.542236457,-1781913.041017656,100,130
479,-1781915.5964301573,-1781915.6157517782,110,130
480,-1781917.3882305128,-1781917.7012795147,120,130
481,-1781918.4713495884,-1781918.8093357435,130,130
482,-1781918.493836514,-1781918.6267304868,140,130
483,-1781917.2999390068,-1781917.107028043,150,130
484,-1781915.4437735272,-1781914.5727055308,160,130
485,-1781912.950519948,-1781911.6893622493,170,130
486,-1781910.7479917128,-1781909.176500561,180,130
487,-1781909.905474235,-1781907.895628223,190,130
488,-1781910.3265291438,-1781908.5474223134,200,130
489,-1781911.4563767822,-1781910.6023275875,210,130
490,-1781913.3735284286,-1781913.0162937827,220,130
491,-1781915.2941904748,-1781915.3722781024,230,130
492,-1781917.0437671568,-1781917.4027105072,240,130
493,-1781918.2977678233,-1781918.6781862637,250,130
494,-1781918.597402153,-1781918.783670606,260,130
495,-1781917.6415041091,-1781917.5501752335,270,130
496,-1781916.0527931573,-1781915.2617736838,280,130
497,-1781913.708642014,-1781912.534052752,290,130
498,-1781911.3006973905,-1781909.9404933453,300,130
499,-1781909.9675853255,-1781908.1773172256,310,130
500,-1781910.0970822466,-1781908.0427791944,320,130
501,-1781910.9279379903,-1781909.7031065116,330,130
502,-1781912.7444900896,-1781912.2533677644,340,130
503,-1781914.955221594,-1781914.9275621383,350,130
504,-1781916.998064103,-1781917.1321911728,0,140
505,-1781918.677670942,-1781918.7332815954,10,140
506,-1781919.0192146765,-1781918.7590094837,20,140
507,-1781917.6835465045,-1781917.1067770391,30,140
508,-1781915.4393176737,-1781914.20040416,40,140
509,-1781912.4074932763,-1781910.864438295,50,140
510,-1781909.804988347,-1781907.9136377447,60,140
511,-1781908.6457500306,-1781906.300750144,70,140
512,-1781908.9824536417,-1781906.7835559333,80,140
513,-1781910.442395975,-1781909.0995678995,90,140
514,-1781912.8707215576,-1781912.1714150272,100,140
515,-1781915.3909427354,-1781915.2203580588,110,140
516,-1781917.5812651468,-1781917.6402228428,120,140
517,-1781918.9425721022,-1781918.8811855784,130,140
518,-1781918.8250154154,-1781918.557327939,140,140
519,-1781917.1265826426,-1781916.5954195687,150,140
520,-1781914.6321306683,-1781913.502613625,160,140
521,-1781911.777837714,-1781910.1898028594,170,140
522,-1781909.4724426253,-1781907.4652194749,180,140
523,-1781908.6345390116,-1781906.2230017202,190,140
524,-1781909.083362207,-1781906.9799036477,200,140
525,-1781910.4462546078,-1781909.182336399,210,140
526,-1781912.58980032,-1781911.9633956363,220,140
527,-1781914.9000499512,-1781914.7944673789,230,140
528,-1781917.0876749645,-1781917.223744805,240,140
529,-1781918.6844708512,-1781918.720794157,250,140
530,-1781919.0315857292,-1781918.792267486,260,140
531,-1781917.7219153852,-1781917.2583205772,270,140
532,-1781915.6198040498,-1781914.5323566715,280,140
533,-1781912.8405348896,-1781911.3666341268,290,140
534,-1781910.2176817334,-1781908.4241794527,300,140
535,-1781908.7206047832,-1781906.512095335,310,140
536,-1781908.7906093306,-1781906.4325898844,320,140
537,-1781909.763244902,-1781908.2816093003,330,140
538,-1781912.0000504549,-1781911.225695499,340,140
539,-1781914.5854171542,-1781914.4066037731,350,140
540,-1781917.197329802,-1781917.2865585033,0,150
541,-1781918.9383023751,-1781918.8179953743,10,150
542,-1781918.829438665,-1781918.4399836673,20,150
543,-1781916.8663764524,-1781916.1757412327,30,150
544,-1781914.0447480804,-1781912.6958874455,40,150
545,-1781910.7715956178,-1781908.9948365681,50,150
546,-1781907.9805042928,-1781905.929703792,60,150
547,-1781906.950934144,-1781904.4659124424,70,150
548,-1781907.6198509317,-1781905.3542776045,80,150
549,-1781909.6848717118,-1781908.1871063735,90,150
550,-1781912.5522800998,-1781911.7627181066,100,150
551,-1781915.3716289753,-1781915.1968264536,110,150
552,-1781917.7910386096,-1781917.792770396,120,150
553,-1781919.1204848113,-1781918.9088587463,130,150
554,-1781918.4073136218,-1781918.0630387266,140,150
555,-1781915.993172829,-1781915.389409111,150,150
556,-1781912.976216401,-1781911.7822964024,160,150
557,-1781910.070106302,-1781908.2381228935,170,150
558,-1781907.6541232225,-1781905.505068131,180,150
559,-1781906.9785609886,-1781904.4403728067,190,150
560,-1781907.6973252364,-1781905.514982781,200,150
561,-1781909.5352336173,-1781908.106596908,210,150
562,-1781912.0860440782,-1781911.3450478008,220,150
563,-1781914.7488209524,-1781914.6091638312,230,150
564,-1781917.2493274664,-1781917.3170554638,240,150
565,-1781918.9450142211,-1781918.8033116527,250,150
566,-1781918.8237092553,-1781918.4913766934,260,150
567,-1781916.933174687,-1781916.3818153439,270,150
568,-1781914.2925886146,-1781913.1579854218,280,150
569,-1781911.3067902827,-1781909.6434303604,290,150
570,-1781908.496875744,-1781906.5183076786,300,150
571,-1781906.9768726174,-1781904.6353400003,310,150
572,-1781907.2917900602,-1781904.8571645995,320,150
573,-1781908.7419356515,-1781907.2036735262,330,150
574,-1781911.5673290086,-1781910.6978345297,340,150
575,-1781914.522816179,-1781914.3325576552,350,150
576,-1781917.878310752,-1781917.6523965267,0,160
577,-1781919.0885794465,-1781918.762460786,10,160
578,-1781918.12774832,-1781917.6694647844,20,160
579,-1781915.4882153796,-1781914.6912420704,30,160
580,-1781912.1443431654,-1781910.799742068,40,160
581,-1781908.8558287257,-1781906.9631491448,50,160
582,-1781906.1804469335,-1781904.006136251,60,160
583,-1781905.3911811714,-1781902.897829018,70,160
584,-1781906.5333839476,-1781904.3872855052,80,160
585,-1781909.273975964,-1781907.8313085018,90,160
586,-1781912.5639896188,-1781911.8694574682,100,160
587,-1781915.8320767714,-1781915.5560128763,110,160
588,-1781918.4063066544,-1781918.0976772492,120,160
589,-1781919.0366406615,-1781918.693434744,130,160
590,-1781917.3363036811,-1781916.9923193112,140,160
591,-1781914.3167985748,-1781913.6343278633,150,160
592,-1781911.070015015,-1781909.7794116635,160,160
593,-1781908.1636423364,-1781906.2385639553,170,160
594,-1781905.9110159779,-1781903.6744347431,180,160
595,-1781905.4414513318,-1781902.9273847144,190,160
596,-1781906.567038384,-1781904.4500364529,200,160
597,-1781908.9067173149,-1781907.5394538455,210,160
598,-1781911.8584577718,-1781911.2564434633,220,160
599,-1781915.0646676223,-1781914.8743493347,230,160
600,-1781917.9209043228,-1781917.6550948173,240,160
601,-1781919.0912605172,-1781918.7620842801,250,160
602,-1781918.0951408462,-1781917.725689633,260,160
603,-1781915.6297868593,-1781914.9615731516,270,160
604,-1781912.531892644,-1781911.376988033,280,160
605,-1781909.5033801144,-1781907.7037985767,290,160
606,-1781906.6912984513,-1781904.597438428,300,160
607,-1781905.3535303029,-1781902.953991116,310,160
608,-1781906.014641382,-1781903.7044296956,320,160
609,-1781908.1261828677,-1781906.7111413397,330,160
610,-1781911.4970705884,-1781910.7561301596,340,160
611,-1781914.9546749936,-1781914.7124518908,350,160
612,-1781918.1773075685,-1781917.9781366945,0,170
613,-1781918.5670244503,-1781918.3151720332,10,170
614,-1781916.687303974,-1781916.3672571243,20,170
615,-1781913.526374674,-1781912.8356965561,30,170
616,-1781909.963881115,-1781908.7767142754,40,170
617,-1781906.5956559833,-1781905.0312357275,50,170
618,-1781904.0838969431,-1781902.3717878263,60,170
619,-1781903.884165774,-1781901.816002685,70,170
620,-1781905.7864778072,-1781904.0299816108,80,170
621,-1781909.1015374283,-1781908.0581531767,90,170
622,-1781912.8753240237,-1781912.445950422,100,170
623,-1781916.5115716395,-1781916.1839616068,110,170
624,-1781918.533036673,-1781918.2904481597,120,170
625,-1781918.1388690607,-1781917.9578681386,130,170
626,-1781915.524201701,-1781915.3604181733,140,170
627,-1781912.1293454745,-1781911.6261720452,150,170
628,-1781908.8998956997,-1781907.7732638756,160,170
629,-1781905.9350948099,-1781904.4227397905,170,170
630,-1781903.9042901979,-1781902.1668432318,180,170
631,-1781903.9749992136,-1781901.8654504318,190,170
632,-1781905.699303969,-1781903.9275720648,200,170
633,-1781908.4920337303,-1781907.5464819516,210,170
634,-1781911.9418169127,-1781911.6934410608,220,170
635,-1781915.7600478327,-1781915.5022980652,230,170
636,-1781918.2296868965,-1781917.9960207145,240,170
637,-1781918.5240830802,-1781918.304504372,250,170
638,-1781916.6570046418,-1781916.4170186254,260,170
639,-1781913.7432617527,-1781913.178191227,270,170
640,-1781910.4992084464,-1781909.4324616755,280,170
641,-1781907.3157843442,-1781905.7958560213,290,170
642,-1781904.540503762,-1781902.8970132556,300,170
643,-1781903.6541150662,-1781901.6984074097,310,170
644,-1781905.0086626713,-1781903.1609437405,320,170
645,-1781907.8544199439,-1781906.8569745417,330,170
646,-1781911.7920901678,-1781911.3512601447,340,170
647,-1781915.664983697,-1781915.4105561802,350,170
648,-1781917.8588888345,-1781917.9565503686,0,180
649,-1781917.1948404233,-1781917.3331197065,10,180
650,-1781914.618575575,-1781914.6483204223,20,180
651,-1781911.1178366872,-1781910.8409066896,30,180
652,-1781907.6660555769,-1781906.83300368,40,180
653,-1781904.3200279993,-1781903.3562246887,50,180
654,-1781902.1842396217,-1781901.1818416107,60,180
655,-1781902.7475347663,-1781901.3699062,70,180
656,-1781905.3770058192,-1781904.3287388713,80,180
657,-1781909.3017670528,-1781908.8365786788,90,180
658,-1781913.583647243,-1781913.3853948552,100,180
659,-1781916.8886369725,-1781916.8179971792,110,180
660,-1781917.8942997048,-1781918.0230663728,120,180
661,-1781916.2815494556,-1781916.6143703551,130,180
662,-1781913.1706976325,-1781913.4189038612,140,180
663,-1781909.8208598508,-1781909.6160709474,150,180
664,-1781906.679973723,-1781905.9466465479,160,180
665,-1781903.829424314,-1781902.9197290987,170,180
666,-1781902.124718001,-1781901.1034029266,180,180
667,-1781902.7988412655,-1781901.3652626302,190,180
668,-1781905.04447789,-1781904.0129761042,200,180
669,-1781908.3901258358,-1781908.1377841288,210,180
670,-1781912.628313085,-1781912.587830314,220,180
671,-1781916.2973681702,-1781916.2560624455,230,180
672,-1781917.8850601236,-1781917.9793289625,240,180
673,-1781917.0509632395,-1781917.2687372344,250,180
674,-1781914.6083777198,-1781914.7100046037,260,180
675,-1781911.4283376064,-1781911.250733127,270,180
676,-1781908.25423683,-1781907.5311079693,280,180
677,-1781905.036847227,-1781904.0930463132,290,180
678,-1781902.517156154,-1781901.5740977828,300,180
679,-1781902.2964118803,-1781901.035255398,310,180
680,-1781904.357767925,-1781903.3096634857,320,180
681,-1781907.9403300453,-1781907.621030077,330,180
682,-1781912.5473515287,-1781912.3655664583,340,180
683,-1781916.1778615874,-1781916.1626262846,350,180
684,-1781917.0502803612,-1781917.395494148,0,190
685,-1781915.3544461795,-1781915.8749131907,10,190
686,-1781912.3600830038,-1781912.745021437,20,190
687,-1781908.977226394,-1781908.9142643518,30,190
688,-1781905.6470901312,-1781905.145128697,40,190
689,-1781902.6720349442,-1781902.1185250026,50,190
690,-1781901.311417812,-1781900.643689486,60,190
691,-1781902.5327220822,-1781901.6899360318,70,190
692,-1781905.643308285,-1781905.3088459186,80,190
693,-1781910.2406819295,-1781910.0931664002,90,190
694,-1781914.4958593603,-1781914.4586243085,100,190
695,-1781916.9084388826,-1781917.0825551734,110,190
696,-1781916.627778622,-1781917.1159386775,120,190
697,-1781914.0887876917,-1781914.8638699267,130,190
698,-1781910.8460692228,-1781911.457120993,140,190
699,-1781907.8363985256,-1781907.8045138472,150,190
700,-1781904.9033556236,-1781904.463841661,160,190
701,-1781902.4743895805,-1781901.8870367575,170,190
702,-1781901.3186501514,-1781900.640112682,180,190
703,-1781902.376860543,-1781901.546550117,190,190
704,-1781904.9868533437,-1781904.777784651,200,190
705,-1781909.1528880738,-1781909.300496433,210,190
706,-1781913.6782783691,-1781913.758951245,220,190
707,-1781916.57542978,-1781916.7460218426,230,190
708,-1781916.9795190345,-1781917.3553962926,240,190
709,-1781915.1474857698,-1781915.7582591798,250,190
710,-1781912.3625065677,-1781912.8457367076,260,190
711,-1781909.3442423493,-1781909.376927087,270,190
712,-1781906.2335748633,-1781905.8468097905,280,190
713,-1781903.2703232726,-1781902.7661775306,290,190
714,-1781901.4283363803,-1781900.8339503584,300,190
715,-1781901.9569384514,-1781901.1305113358,310,190
716,-1781904.514346499,-1781904.1937615834,320,190
717,-1781908.8976535432,-1781908.935787927,330,190
718,-1781913.5700171487,-1781913.5637957985,340,190
719,-1781916.465075518,-1781916.6262302839,350,190
720,-1781915.7789199038,-1781916.3338736203,0,200
721,-1781913.3648237959,-1781914.200215907,10,200
722,-1781910.3084074783,-1781910.9328995785,20,200
723,-1781907.2390352285,-1781907.3053300607,30,200
724,-1781904.2473217961,-1781903.9793415964,40,200
725,-1781902.0591258856,-1781901.6258045635,50,200
726,-1781901.7339588027,-1781901.0019973957,60,200
727,-1781903.427277421,-1781902.8461849885,70,200
728,-1781906.9868926692,-1781906.889918789,80,200
729,-1781911.5694848609,-1781911.591784526,90,200
730,-1781915.3212537984,-1781915.2752023868,100,200
731,-1781916.367935901,-1781916.739370242,110,200
732,-1781914.8993329848,-1781915.7315272763,120,200
733,-1781911.9226360703,-1781913.070573352,130,200
734,-1781909.1065988487,-1781909.7514247408,140,200
735,-1781906.350535895,-1781906.4364176923,150,200
736,-1781903.8329137377,-1781903.5757275028,160,200
737,-1781902.0567455867,-1781901.5755410548,170,200
738,-1781901.6559081518,-1781900.9784657904,180,200
739,-1781903.0186337954,-1781902.5347520364,190,200
740,-1781906.1116831054,-1781906.2473490878,200,200
741,-1781910.6296078663,-1781910.8867776322,210,200
742,-1781914.7316589213,-1781914.796663662,220,200
743,-1781916.3666148612,-1781916.6555349764,230,200
744,-1781915.5648226703,-1781916.1946920187,240,200
745,-1781913.1422839751,-1781914.076282786,250,200
746,-1781910.4244140072,-1781911.0922869847,260,200
747,-1781907.6388272475,-1781907.793846186,270,200
748,-1781904.7888300356,-1781904.6303826754,280,200
749,-1781902.4633810862,-1781902.1089241076,290,200
750,-1781901.6052783076,-1781900.9537419172,300,200
751,-1781902.7798049836,-1781902.1076063376,310,200
752,-1781905.7922131454,-1781905.7776582465,320,200
753,-1781910.3301332532,-1781910.565932038,330,200
754,-1781914.541429008,-1781914.5554490201,340,200
755,-1781916.3238619645,-1781916.5753392656,350,200
756,-1781914.4443375499,-1781915.081741216,0,210
757,-1781911.7606071695,-1781912.6940049168,10,210
758,-1781909.0385525937,-1781909.5789851376,20,210
759,-1781906.2756522368,-1781906.406924747,30,210
760,-1781904.087991912,-1781903.7699416848,40,210
761,-1781902.8182904178,-1781902.2086353628,50,210
762,-1781903.0574713538,-1781902.3289916802,60,210
763,-1781905.0646786657,-1781904.6713590443,70,210
764,-1781908.6382654575,-1781908.7322238535,80,210
765,-1781912.9061480358,-1781912.8921096579,90,210
766,-1781915.5787863415,-1781915.5454079662,100,210
767,-1781915.5436953374,-1781915.9210351373,110,210
768,-1781913.2787688912,-1781914.324211779,120,210
769,-1781910.6279831917,-1781911.6530922013,130,210
