,ANI energy,DFT energy,Phi,Psi
93,-857961.3992671977,-857959.6571818596,210,20
94,-857961.1400229016,-857959.9421966627,220,20
95,-857961.1541529992,-857960.2266467072,230,20
96,-857961.1255731294,-857960.7010438695,240,20
97,-857967.0902284165,-857966.7351122195,250,20
98,-857967.6880713889,-857967.6225988682,260,20
99,-857968.2314743821,-857968.2762754873,270,20
100,-857968.6470537324,-857968.7445858076,280,20
101,-857963.2090376259,-857964.5384525551,290,20
102,-857963.8584852676,-857964.873668116,300,20
103,-857964.6223420231,-857965.0618582073,310,20
104,-857965.2871572583,-857965.0841975446,320,20
105,-857965.649132003,-857964.9594486611,330,20
106,-857965.5707548358,-857964.871346331,340,20
107,-857963.3329626092,-857962.4039790797,350,20
108,-857962.3530284269,-857961.7335479577,0,30
109,-857962.3628949719,-857961.7196172475,10,30
110,-857962.224830732,-857961.4465878754,20,30
111,-857961.9345600278,-857960.9392464657,30,30
112,-857961.4893432382,-857960.1967772562,40,30
113,-857960.9081041134,-857959.4054878097,50,30
114,-857960.3583289668,-857958.7065677576,60,30
115,-857962.0663645954,-857960.6099922447,70,30
116,-857961.6858631001,-857960.2990613005,80,30
117,-857961.371094509,-857960.1531653478,90,30
118,-857965.8194802082,-857965.8392169436,100,30
119,-857961.4691968674,-857960.4158408135,110,30
120,-857961.6110066687,-857960.5345656059,120,30
121,-857962.001359496,-857960.5410917045,130,30
122,-857961.8438438902,-857960.4012825937,140,30
123,-857961.1448292467,-857959.9697443286,150,30
124,-857962.9457328606,-857960.9995501261,160,30
125,-857963.1108914274,-857961.0307373471,170,30
126,-857960.2129356692,-857958.3328858658,180,30
127,-857960.2971049228,-857958.232672603,190,30
128,-857960.4983068323,-857958.3145625893,200,30
129,-857960.5484109469,-857958.5697079414,210,30
130,-857960.3406156831,-857958.9029154719,220,30
131,-857960.381153568,-857959.327551133,230,30
132,-857960.3524520855,-857960.0165565353,240,30
133,-857960.5560991633,-857961.0784280669,250,30
134,-857961.0804711205,-857962.0424708717,260,30
135,-857967.2708419195,-857967.2543763091,270,30
136,-857961.9870734147,-857963.137161149,280,30
137,-857962.4399006207,-857963.3824546023,290,30
138,-857963.0193728076,-857963.5313626004,300,30
139,-857963.6771883023,-857963.5553962133,310,30
140,-857964.3338976845,-857963.5478660996,320,30
141,-857964.7942271539,-857963.5442265447,330,30
142,-857964.7805113688,-857963.6605040501,340,30
143,-857964.4129682218,-857963.8436740657,350,30
144,-857963.1490739065,-857962.5982560128,0,40
145,-857960.9924076361,-857960.3268599701,10,40
146,-857960.7362297578,-857959.971626857,20,40
147,-857960.3170277737,-857959.2983091915,30,40
148,-857959.8572116753,-857958.4550619605,40,40
149,-857959.3342249608,-857957.6064808989,50,40
150,-857958.7279891518,-857956.883652736,60,40
151,-857958.1461867527,-857956.4098830832,70,40
152,-857965.0107526889,-857963.8879762345,80,40
153,-857964.4914419359,-857963.9681091943,90,40
154,-857964.132674453,-857964.1167034378,100,40
155,-857963.9955988036,-857964.199785692,110,40
156,-857964.2644310349,-857964.0956818704,120,40
157,-857964.4034056449,-857963.8080315274,130,40
158,-857961.0480077311,-857959.1862359995,140,40
159,-857961.503767086,-857959.6282536729,150,40
160,-857961.8752743651,-857959.6189037816,160,40
161,-857961.988013444,-857959.4880680564,170,40
162,-857959.0237763093,-857956.7785448991,180,40
163,-857958.9854095938,-857956.6057915409,190,40
164,-857958.9675813268,-857956.7018632414,200,40
165,-857958.9689457864,-857956.9810422064,210,40
166,-857958.910280634,-857957.3724826161,220,40
167,-857958.9321272739,-857957.944018245,230,40
168,-857963.8457654784,-857963.1151355664,240,40
169,-857959.3559191327,-857960.0572819002,250,40
170,-857959.8595087768,-857960.9525496665,260,40
171,-857960.396758397,-857961.4940275917,270,40
172,-857960.819979722,-857961.7634801597,280,40
173,-857961.3164274485,-857961.8069038152,290,40
174,-857961.8037646421,-857961.7851919875,300,40
175,-857962.3151562623,-857961.7193034927,310,40
176,-857963.1343841229,-857961.7237588101,320,40
177,-857960.906958955,-857959.4022875114,330,40
178,-857961.6238442537,-857959.7876410792,340,40
179,-857963.1853814041,-857962.398896253,350,40
180,-857960.0819840622,-857958.5531416913,0,50
181,-857959.2423492643,-857958.4495398771,10,50
182,-857958.8780857734,-857957.9533053852,20,50
183,-857958.4419788228,-857957.1660319992,30,50
184,-857957.9607820994,-857956.2358747061,40,50
185,-857957.2536659495,-857955.3726099228,50,50
186,-857956.5639661736,-857954.7260241609,60,50
187,-857956.7773444864,-857954.2981254506,70,50
188,-857956.5493443649,-857954.1244935793,80,50
189,-857955.4312759318,-857954.1863032625,90,50
190,-857962.0245323624,-857961.7695670016,100,50
191,-857962.032745373,-857961.8997752174,110,50
192,-857962.4414736794,-857961.8638189245,120,50
193,-857962.5658658555,-857961.6269968491,130,50
194,-857959.9467450512,-857957.65887794,140,50
195,-857959.7580053778,-857957.649339796,150,50
196,-857960.1551165648,-857957.4607731991,160,50
197,-857957.3638480088,-857955.0816337798,170,50
198,-857957.1247376555,-857954.70211605,180,50
199,-857956.8647188284,-857954.5441091645,190,50
200,-857956.7871415957,-857954.6224223467,200,50
201,-857956.8454966438,-857954.9085666669,210,50
202,-857956.9286171673,-857955.2958655142,220,50
203,-857957.0635717424,-857956.0291103343,230,50
204,-857957.0783713498,-857957.2481102385,240,50
205,-857957.6133508522,-857958.3576097392,250,50
206,-857958.2523607301,-857959.171238523,260,50
207,-857958.9700087069,-857959.6354700318,270,50
208,-857957.4483396305,-857956.8352090046,280,50
209,-857958.4619287851,-857956.9461526796,290,50
210,-857958.9228928179,-857956.9642877034,300,50
211,-857959.3282797763,-857957.0069583475,310,50
212,-857961.4815139133,-857959.668665283,320,50
213,-857961.9711693294,-857959.9068051283,330,50
214,-857961.8163998829,-857960.2636070153,340,50
215,-857961.506008294,-857960.5707729027,350,50
216,-857958.3261637744,-857956.4563815353,0,60
217,-857958.0750396125,-857956.2210654825,10,60
218,-857957.0460614786,-857955.5794997964,20,60
219,-857956.5571986003,-857954.6886245962,30,60
220,-857956.4648322157,-857953.7589065598,40,60
221,-857955.7152336907,-857952.9539374067,50,60
222,-857955.2145018382,-857952.3374093486,60,60
223,-857954.0258470098,-857951.9166642464,70,60
224,-857959.8431914836,-857951.7292899175,80,60
225,-857959.519822991,-857958.4337266384,90,60
226,-857959.418590404,-857958.6711762233,100,60
227,-857959.574364028,-857958.8201469723,110,60
228,-857960.081959745,-857958.8340149317,120,60
229,-857960.1772955353,-857958.7073835199,130,60
230,-857959.551358432,-857958.2482975889,140,60
231,-857957.1189614303,-857954.63654131,150,60
232,-857955.8118342066,-857953.6781460905,160,60
233,-857954.9315491247,-857952.5050798801,170,60
234,-857954.5720181419,-857952.2287874587,180,60
235,-857958.4403953267,-857955.057474665,190,60
236,-857954.253043161,-857952.1071133716,200,60
237,-857958.3992731378,-857955.570400909,210,60
238,-857958.4599414775,-857956.296805876,220,60
239,-857958.8108096336,-857957.3529043206,230,60
240,-857954.7863843235,-857954.785637561,240,60
241,-857955.4880891325,-857955.82548351,250,60
242,-857956.1338368244,-857956.5562810434,260,60
243,-857955.9712260541,-857954.566197498,270,60
244,-857956.2317018196,-857954.6601984171,280,60
245,-857956.5793644947,-857954.6073621195,290,60
246,-857957.0874290481,-857954.5952511865,300,60
247,-857957.7000113331,-857954.6709288292,310,60
248,-857958.421642271,-857954.9369300952,320,60
249,-857958.7773277027,-857955.396141528,330,60
250,-857959.7936384622,-857958.1113750216,340,60
251,-857958.4433985278,-857956.2754078029,350,60
252,-857961.2199820852,-857954.2090818563,0,70
253,-857961.2596216626,-857953.8106760915,10,70
254,-857955.3798712597,-857953.081008075,20,70
255,-857954.6544363737,-857952.1694250625,30,70
256,-857959.141753277,-857951.2575910458,40,70
257,-857958.5266183468,-857950.4695018976,50,70
258,-857957.9791309966,-857949.817833309,60,70
259,-857957.4931065787,-857954.4906453573,70,70
260,-857956.9667759957,-857954.4737026015,80,70
261,-857956.5384694325,-857954.6173395201,90,70
262,-857956.7055741696,-857954.804713849,100,70
263,-857957.2151704347,-857954.972823637,110,70
264,-857957.7962322357,-857955.1651552909,120,70
265,-857957.8287702475,-857955.1996683119,130,70
266,-857957.0816274103,-857954.8391641191,140,70
267,-857956.5003996083,-857953.8919385683,150,70
268,-857955.5859267423,-857952.4177933122,160,70
269,-857955.5264644314,-857952.2381373498,170,70
270,-857955.4189897866,-857951.7344982461,180,70
271,-857955.4135763636,-857951.5633764125,190,70
272,-857955.3164296584,-857951.7733410825,200,70
273,-857955.3617789107,-857952.3657100258,210,70
274,-857955.6583481506,-857953.2924160169,220,70
275,-857956.204876825,-857954.4881980704,230,70
276,-857956.7045724116,-857950.5948155395,240,70
277,-857957.3010111842,-857956.7602216224,250,70
278,-857952.609327087,-857952.1028463072,260,70
279,-857958.1853023028,-857957.5260969353,270,70
280,-857954.2470153456,-857952.3140659962,280,70
281,-857954.7738716817,-857952.2949269572,290,70
282,-857954.5730019291,-857952.3116814601,300,70
283,-857960.1098924407,-857952.4688098324,310,70
284,-857960.9742450113,-857952.8443742525,320,70
285,-857961.3466447265,-857953.33169811,330,70
286,-857961.3046656228,-857953.7982514038,340,70
287,-857961.0880391395,-857954.1653444461,350,70
288,-857958.9074264767,-857951.984937277,0,80
289,-857958.7062360727,-857951.5123598924,10,80
290,-857958.0652108261,-857950.7198154267,20,80
291,-857957.3310275245,-857949.7833202879,30,80
292,-857956.6525832074,-857948.900665462,40,80
293,-857955.9647980983,-857947.991717989,50,80
294,-857955.2985610213,-857950.7239569892,60,80
295,-857954.5850621983,-857950.348706324,70,80
296,-857954.0072081794,-857950.1675443389,80,80
297,-857954.0575378594,-857950.1833575775,90,80
298,-857954.5921498383,-857950.291540211,100,80
299,-857955.0996323985,-857950.6696146689,110,80
300,-857955.5616505125,-857951.1183466937,120,80
301,-857955.842619562,-857951.3443756062,130,80
302,-857955.1719342576,-857951.090485273,140,80
303,-857954.2667763232,-857950.2155488136,150,80
304,-857953.1370372878,-857948.7697669858,160,80
305,-857952.8400501192,-857948.5008791762,170,80
306,-857952.5749511311,-857948.0749257454,180,80
307,-857952.4542288164,-857948.0230307118,190,80
308,-857952.5757054995,-857944.7860230907,200,80
309,-857952.8553292106,-857949.078250643,210,80
310,-857953.3410303384,-857950.0703431213,220,80
311,-857953.7318712333,-857947.4287164891,230,80
312,-857954.0011699636,-857948.5257913023,240,80
313,-857954.5365944784,-857949.3245481116,250,80
314,-857955.0229748043,-857949.8060361309,260,80
315,-857955.4830664265,-857950.0309982772,270,80
316,-857955.8704598382,-857950.0985810476,280,80
317,-857956.2439556026,-857950.1452050015,290,80
318,-857956.824796669,-857950.2499990837,300,80
319,-857957.8845104467,-857950.537084668,310,80
320,-857958.8298653336,-857951.0264793066,320,80
321,-857959.1649802107,-857951.5398448072,330,80
322,-857958.9679731122,-857951.9442746632,340,80
323,-857958.6879064885,-857952.1448266911,350,80
324,-857956.8639199077,-857950.0460585046,0,90
325,-857956.301111571,-857949.4423943908,10,90
326,-857955.7883095418,-857948.6113208435,20,90
327,-857955.1928455253,-857947.6746374519,30,90
328,-857954.6711989534,-857948.0899232216,40,90
329,-857953.8119970572,-857947.1901373871,50,90
330,-857952.8577420809,-857946.4029895031,60,90
331,-857952.0139562846,-857945.8507811661,70,90
332,-857951.9096914585,-857945.5298100701,80,90
333,-857952.0979751247,-857945.468000387,90,90
334,-857952.367907542,-857945.7682636703,100,90
335,-857952.6122959902,-857946.3421210841,110,90
336,-857952.9320269193,-857946.9172335168,120,90
337,-857953.5321290154,-857947.3436262044,130,90
338,-857953.1610312824,-857947.2197558342,140,90
339,-857952.403502813,-857946.4563905593,150,90
340,-857951.0419787928,-857945.1270117388,160,90
341,-857950.6712572942,-857944.8677875751,170,90
342,-857950.2793582364,-857944.5856593158,180,90
343,-857950.2956912812,-857944.6099439324,190,90
344,-857950.4819833025,-857944.9866378695,200,90
345,-857950.6592274511,-857945.6373651939,210,90
346,-857950.9474283449,-857946.5161294612,220,90
347,-857951.3545285024,-857947.5953830053,230,90
348,-857951.7602232457,-857948.7616721136,240,90
349,-857952.2711528322,-857949.6047938426,250,90
350,-857952.6314890637,-857950.1292035099,260,90
351,-857953.1545176095,-857950.3156365748,270,90
352,-857953.7225223235,-857950.2782370101,280,90
353,-857954.2003569156,-857948.3537282046,290,90
354,-857954.9159469712,-857948.6360447168,300,90
355,-857956.1182203894,-857949.063880676,310,90
356,-857957.0275999447,-857949.6120729524,320,90
357,-857957.3133101774,-857950.0894194093,330,90
358,-857956.9196336986,-857950.3710456613,340,90
359,-857956.8915411931,-857950.3591857322,350,90
360,-857955.0514286873,-857948.3504651553,0,100
361,-857954.6400328708,-857947.670935146,10,100
362,-857954.0317054822,-857946.7419073698,20,100
363,-857953.263950268,-857945.4117755381,30,100
364,-857952.3951430232,-857943.696792146,40,100
365,-857951.750916149,-857942.9371291768,50,100
366,-857950.6001285998,-857942.106808641,60,100
367,-857950.132250589,-857941.5099843803,70,100
368,-857949.7795294856,-857941.1766513479,80,100
369,-857949.5614863653,-857941.2855869925,90,100
370,-857949.5545641507,-857941.7095323931,100,100
371,-857949.5672205766,-857942.3290724966,110,100
372,-857950.5296944351,-857942.9723324584,120,100
373,-857951.0392050928,-857943.476097064,130,100
374,-857951.0692527539,-857943.4482356433,140,100
375,-857950.4498542252,-857942.8647145836,150,100
376,-857949.2775450065,-857941.8531065608,160,100
377,-857948.4747439615,-857940.5281830576,170,100
378,-857948.4774763142,-857940.9370682308,180,100
379,-857948.4752440003,-857941.4484257011,190,100
380,-857948.3745558584,-857941.5958904275,200,100
381,-857948.2720962492,-857941.9810557425,210,100
382,-857948.5977762073,-857942.6534321437,220,100
383,-857949.0779733917,-857943.6090663215,230,100
384,-857949.4283718163,-857944.6392486248,240,100
385,-857949.9810457,-857945.5087257519,250,100
386,-857950.5120445421,-857946.1853064665,260,100
387,-857950.3542011715,-857946.113205628,270,100
388,-857950.8743751034,-857946.5923718624,280,100
389,-857951.4702396167,-857947.0604939298,290,100
390,-857952.5524589241,-857947.4922831987,300,100
391,-857953.901057743,-857948.0349533918,310,100
392,-857954.8111765633,-857948.5455578507,320,100
393,-857955.9623629838,-857948.8902488048,330,100
394,-857955.436029077,-857949.0463104108,340,100
395,-857955.4939638587,-857948.892256835,350,100
396,-857953.5782338505,-857947.0195803121,0,110
397,-857953.0870307247,-857946.1197944775,10,110
398,-857953.0072746977,-857944.7388971293,20,110
399,-857951.5595325885,-857942.7254702313,30,110
400,-857950.5248469618,-857940.6676156627,40,110
401,-857949.6358978297,-857939.6430809447,50,110
402,-857948.8362956728,-857939.0938846532,60,110
403,-857952.9007680062,-857950.5294918034,70,110
404,-857952.3211722523,-857950.6541151849,80,110
405,-857952.0079928187,-857950.881838373,90,110
406,-857952.2350939843,-857951.1659119118,100,110
407,-857954.6361871097,-857954.8848468087,110,110
408,-857954.5868076317,-857954.9030445835,120,110
409,-857948.2769743952,-857942.0894893795,130,110
410,-857949.1494765402,-857941.6662969904,140,110
411,-857948.9081136193,-857940.952316711,150,110
412,-857947.8908166072,-857940.1684946271,160,110
413,-857946.9110584795,-857939.1267033985,170,110
414,-857946.9781723896,-857939.3309577323,180,110
415,-857946.4616535264,-857939.0197130332,190,110
416,-857945.9297341232,-857938.9227000686,200,110
417,-857946.1436984292,-857939.1589573856,210,110
418,-857946.4735486896,-857939.7926164523,220,110
419,-857946.8085645726,-857940.7149298771,230,110
420,-857947.1220483851,-857941.8858625552,240,110
421,-857948.5818723687,-857943.0170738838,250,110
422,-857948.847125158,-857944.028368152,260,110
423,-857949.7573455567,-857944.9827473108,270,110
424,-857950.5184491854,-857945.7452340726,280,110
425,-857951.4050825423,-857946.3169579542,290,110
426,-857952.4663325422,-857946.8392968402,300,110
427,-857953.7640406261,-857947.3022733302,310,110
428,-857954.5133383608,-857947.6967885363,320,110
429,-857954.4606285287,-857947.9737084672,330,110
430,-857953.8126173757,-857947.9996873593,340,110
431,-857953.8906163541,-857947.6181615992,350,110
432,-857952.585813526,-857946.1367372333,0,120
433,-857951.95503052,-857944.7164950409,10,120
434,-857951.266113484,-857942.5302520341,20,120
435,-857950.3019965467,-857940.2545889269,30,120
436,-857955.0597091338,-857951.794174397,40,120
437,-857953.8118540858,-857951.1003999227,50,120
438,-857952.6436893549,-857950.7086457582,60,120
439,-857951.8675689542,-857950.6809725903,70,120
440,-857951.6157289407,-857950.8769437991,80,120
441,-857954.9445963313,-857954.9575751568,90,120
442,-857955.0045865687,-857955.2636115272,100,120
443,-857955.0283361141,-857955.4668618458,110,120
444,-857955.2716971267,-857955.6140128174,120,120
445,-857956.1248243906,-857955.7430287653,130,120
446,-857956.9046814131,-857955.804085437,140,120
447,-857956.83231031,-857955.6066082056,150,120
448,-857955.5626572104,-857954.822723371,160,120
449,-857958.6599113792,-857958.930274885,170,120
450,-857958.2667140283,-857957.9145880506,180,120
451,-857952.8158249434,-857950.9947900783,190,120
452,-857949.8931751816,-857948.3864214481,200,120
453,-857950.1172639143,-857948.2786780715,210,120
454,-857950.3899001941,-857948.4051839814,220,120
455,-857950.6512543696,-857948.6542424916,230,120
456,-857951.5191061896,-857950.0049566341,240,120
457,-857951.9205024705,-857951.0786880949,250,120
458,-857952.9642568537,-857952.1731901193,260,120
459,-857953.7511865863,-857953.0446125257,270,120
460,-857954.8501375451,-857953.5976366249,280,120
461,-857955.5259812858,-857954.2833162271,290,120
462,-857955.8153344423,-857954.6916993927,300,120
463,-857956.0004408255,-857954.7687575562,310,120
464,-857956.1841146282,-857954.7366290711,320,120
465,-857956.0423348878,-857954.9988025293,330,120
466,-857955.917165825,-857955.4506721013,340,120
467,-857956.1514980769,-857955.6962793095,350,120
468,-857956.6039138464,-857956.104913479,0,130
469,-857959.5135325823,-857957.4816065136,10,130
470,-857958.6675646404,-857956.4933418431,20,130
471,-857955.5964682029,-857953.0204534109,30,130
472,-857954.1607450887,-857951.9539383091,40,130
473,-857952.937200139,-857951.2517552078,50,130
474,-857952.4854446838,-857950.9549432267,60,130
475,-857951.5586138722,-857951.0183216835,70,130
476,-857954.8808251208,-857954.9614657155,80,130
477,-857955.0056882248,-857955.3304412862,90,130
478,-857955.0917047368,-857955.6719946929,100,130
479,-857955.3855001122,-857955.9833648938,110,130
480,-857956.1661756514,-857956.2791728597,120,130
481,-857957.05896828,-857956.5786831317,130,130
482,-857957.8749720408,-857956.8206507848,140,130
483,-857957.4279703425,-857956.4474081498,150,130
484,-857958.7967219424,-857959.0428500846,160,130
485,-857958.758259173,-857957.5138605005,170,130
486,-857958.2450573866,-857958.3980213492,180,130
487,-857957.3787836751,-857958.0299870429,190,130
488,-857956.7823035553,-857957.1341545179,200,130
489,-857955.647405207,-857955.8752450114,210,130
490,-857954.3939130243,-857954.3749326102,220,130
491,-857965.1503522106,-857964.6810227075,230,130
492,-857966.1944719985,-857966.1946383095,240,130
493,-857967.7440556902,-857967.5584046491,250,130
494,-857969.2336342789,-857968.4989158486,260,130
495,-857969.906830699,-857968.756194733,270,130
496,-857969.4405287968,-857968.2243177028,280,130
497,-857967.8044234769,-857966.9222355444,290,130
498,-857965.1861585645,-857965.0148577476,300,130
499,-857962.1846854815,-857962.7422694371,310,130
500,-857959.3862180186,-857960.2773494726,320,130
501,-857957.0388439707,-857958.0604212523,330,130
502,-857955.2383983637,-857956.594935627,340,130
503,-857960.458019743,-857955.6910082299,350,130
504,-857963.1998067584,-857961.9830457246,0,140
505,-857958.4696225442,-857957.8913074492,10,140
506,-857958.2305756088,-857957.3000680229,20,140
507,-857956.9271894174,-857955.7297255645,30,140
508,-857954.597871978,-857953.2263392692,40,140
509,-857953.452272387,-857951.5903593198,50,140
510,-857952.3095147718,-857950.2505638421,60,140
511,-857950.2361131469,-857948.8305099028,70,140
512,-857948.9684910215,-857947.3555488844,80,140
513,-857951.2899811084,-857949.9047433712,90,140
514,-857951.3318953239,-857949.5571658736,100,140
515,-857951.1096129771,-857949.3549195701,110,140
516,-857951.4558995682,-857949.7502505387,120,140
517,-857951.5635573445,-857951.1806583843,130,140
518,-857952.1959478256,-857952.8276197496,140,140
519,-857954.3881578837,-857954.5472467118,150,140
520,-857955.5201588189,-857955.4312820586,160,140
521,-857959.990332388,-857960.4721284133,170,140
522,-857957.9099751546,-857958.5055137222,180,140
523,-857957.4317108907,-857957.9371783917,190,140
524,-857956.8264895416,-857956.9927138826,200,140
525,-857955.767349311,-857955.7461035617,210,140
526,-857954.9303594867,-857954.381333207,220,140
527,-857954.7605624842,-857954.1288233947,230,140
528,-857954.3233761216,-857953.9446493641,240,140
529,-857969.5831681001,-857969.3789351347,250,140
530,-857970.9283688461,-857970.1759976685,260,140
531,-857956.748557168,-857955.6242412218,270,140
532,-857956.9588171138,-857955.6904434713,280,140
533,-857956.7742389491,-857955.4473463012,290,140
534,-857956.2755349297,-857955.4469070445,300,140
535,-857956.4729804111,-857955.8141255887,310,140
536,-857957.1804456022,-857956.3172626848,320,140
537,-857957.8738784202,-857956.74415738,330,140
538,-857958.0380121996,-857956.9839287499,340,140
539,-857958.309572236,-857957.3493275165,350,140
540,-857959.4194023827,-857958.6175869143,0,150
541,-857959.2481353697,-857958.442574522,10,150
542,-857958.3725802299,-857957.2671237754,20,150
543,-857956.334141038,-857954.9777182109,30,150
544,-857954.054063621,-857952.687622386,40,150
545,-857952.9426111149,-857951.2432838299,50,150
546,-857951.4309182706,-857949.888239872,60,150
547,-857952.261527504,-857950.7802445891,70,150
548,-857951.9822987741,-857950.4588969875,80,150
549,-857951.5309736024,-857950.1203556263,90,150
550,-857951.7418160259,-857949.8555466285,100,150
551,-857951.968482552,-857950.0713471365,110,150
552,-857951.2946289451,-857950.5154355912,120,150
553,-857951.2970354735,-857951.9669905062,130,150
554,-857953.5624485475,-857953.9363662391,140,150
555,-857955.183389604,-857955.181596039,150,150
556,-857955.7450853722,-857955.6782070366,160,150
557,-857958.3427713201,-857958.7117760862,170,150
558,-857957.6077152423,-857958.4276397965,180,150
559,-857957.3833435987,-857957.7685038451,190,150
560,-857956.8018387574,-857956.7894635639,200,150
561,-857955.6212425905,-857955.1637747699,210,150
562,-857955.6601334063,-857954.9945982158,220,150
563,-857955.4813262253,-857954.9005345457,230,150
564,-857954.9735204207,-857954.763988484,240,150
565,-857971.0523945129,-857970.8300507931,250,150
566,-857972.0077768685,-857971.2900779885,260,150
567,-857957.8793287069,-857956.7537582748,270,150
568,-857957.7803874229,-857956.3510226945,280,150
569,-857957.185551989,-857956.0121675786,290,150
570,-857957.1416108811,-857956.1800891139,300,150
571,-857957.4771152698,-857956.5981986762,310,150
572,-857958.1465130746,-857957.1224200908,320,150
573,-857958.7950399179,-857957.5062048851,330,150
574,-857958.9824096893,-857957.7346183335,340,150
575,-857959.4091408562,-857958.215855349,350,150
576,-857959.9969115152,-857959.23461698,0,160
577,-857959.5471075813,-857958.607107506,10,160
578,-857957.9426954852,-857956.741772844,20,160
579,-857955.3173617068,-857954.0934946112,30,160
580,-857954.0769682506,-857952.3634509918,40,160
581,-857952.6450550474,-857950.9728272466,50,160
582,-857951.1039318014,-857949.506525859,60,160
583,-857952.639166222,-857951.0719109926,70,160
584,-857952.2619746533,-857950.7045041957,80,160
585,-857952.3730591477,-857950.373743952,90,160
586,-857952.1974702777,-857950.2574036954,100,160
587,-857952.6825858229,-857950.8015171603,110,160
588,-857952.0149616129,-857951.2944886029,120,160
589,-857952.7722716396,-857953.2346223943,130,160
590,-857954.6574357578,-857954.8426781722,140,160
591,-857955.8800627763,-857955.6868039164,150,160
592,-857958.5878813546,-857958.6322078849,160,160
593,-857957.94710116,-857958.6242385147,170,160
594,-857957.6884395787,-857958.2626048048,180,160
595,-857957.4623674285,-857957.534756566,190,160
596,-857956.6150174033,-857956.71303291,200,160
597,-857955.9595223229,-857955.302015107,210,160
598,-857956.2417162759,-857955.6453255402,220,160
599,-857955.9600316575,-857955.6159580968,230,160
600,-857970.5883596056,-857970.7639740456,240,160
601,-857972.2263725244,-857971.8355719742,250,160
602,-857958.8088744212,-857957.7061921543,260,160
603,-857958.9297202661,-857957.4655422712,270,160
604,-857958.0763828872,-857956.7983741984,280,160
605,-857957.8109921307,-857956.7065695624,290,160
606,-857957.8218081285,-857956.8967049329,300,160
607,-857958.3988057622,-857957.3644504949,310,160
608,-857959.0831533049,-857957.8556021601,320,160
609,-857959.5656209361,-857958.1249919771,330,160
610,-857959.9773527083,-857958.5149891152,340,160
611,-857960.1243855051,-857959.0398380392,350,160
612,-857960.4593813901,-857959.6183390231,0,170
613,-857959.3696833419,-857958.3107975324,10,170
614,-857957.1069278066,-857955.8033324258,20,170
615,-857954.7997204406,-857953.5498831541,30,170
616,-857953.8122506287,-857952.0873468232,40,170
617,-857952.274636476,-857950.6614570457,50,170
618,-857953.3076635004,-857951.7510017452,60,170
619,-857952.9053824354,-857951.3376612547,70,170
620,-857952.4033454871,-857950.9513664227,80,170
621,-857952.6927944507,-857950.7114695508,90,170
622,-857951.449887459,-857951.0209572233,100,170
623,-857952.3854681248,-857951.536393505,110,170
624,-857952.0116748526,-857952.589730908,120,170
625,-857953.9739181371,-857954.4153442205,130,170
626,-857955.5855872254,-857955.5749817281,140,170
627,-857957.2892094997,-857957.6679140765,150,170
628,-857958.0489825284,-857958.5837014026,160,170
629,-857957.8576247551,-857958.4838646454,170,170
630,-857957.7015142165,-857958.0486240742,180,170
631,-857957.2999448305,-857957.4641617502,190,170
632,-857956.3342216507,-857956.2098958138,200,170
633,-857956.651054838,-857956.181218631,210,170
634,-857956.6609993565,-857956.2568962735,220,170
635,-857956.6581585677,-857956.2403300233,230,170
636,-857959.088515181,-857956.3138113826,240,170
637,-857959.3872700452,-857958.4310910985,250,170
638,-857959.9358422405,-857958.5062039826,260,170
