,ANI energy,DFT energy,Phi,Psi
83,-494729.66059800895,-494730.9651964629,110,20
84,-494729.6039676795,-494731.02688064415,120,20
85,-494729.97995001427,-494731.42208611086,130,20
86,-494730.70819466945,-494732.092203478,140,20
87,-494731.5817275328,-494732.8574512814,150,20
88,-494732.19021348015,-494733.49694618623,160,20
89,-494732.4069155356,-494733.7984017375,170,20
90,-494732.123894409,-494733.652317532,180,20
91,-494731.62736194255,-494733.14987069624,190,20
92,-494731.01102761296,-494732.4392162171,200,20
93,-494730.40565441677,-494731.70804217807,210,20
94,-494729.90866139584,-494731.1698900533,220,20
95,-494729.6282458955,-494730.95095199783,230,20
96,-494729.6357854198,-494731.0738811038,240,20
97,-494730.0736243896,-494731.5143927544,250,20
98,-494730.799729945,-494732.1846356235,260,20
99,-494731.620663394,-494732.91154259804,270,20
100,-494732.19220187434,-494733.50899436814,280,20
101,-494732.4087531146,-494733.79620545433,290,20
102,-494732.13902440196,-494733.674970624,300,20
103,-494731.64952517033,-494733.2167004552,310,20
104,-494731.0541471814,-494732.5460183295,320,20
105,-494730.46005451895,-494731.81647581514,330,20
106,-494729.9646405835,-494731.2360923028,340,20
107,-494729.6563852636,-494730.9619961646,350,20
108,-494730.37136460707,-494731.87916401157,0,30
109,-494730.8409321027,-494732.3048664387,10,30
110,-494731.59235502087,-494732.90558125806,20,30
111,-494732.26751565497,-494733.50748834544,30,30
112,-494732.6153524671,-494733.90909440874,40,30
113,-494732.5500745287,-494733.97416714113,50,30
114,-494732.23648004275,-494733.72529688384,60,30
115,-494731.7980584856,-494733.24939369876,70,30
116,-494731.3069252702,-494732.67302624707,80,30
117,-494730.8591432702,-494732.1527581422,90,30
